x,y,1140,1200,1245,1310,label
268,102,1.0595570593186965,1.943222769954513,1.432417782591126,2.561942925249272,8
269,102,1.0877196801509934,1.9828605611850747,1.466893938862699,2.6031819923326616,8
265,103,1.0177078553453278,1.8273619016741105,1.3714444245404875,2.447107471847072,8
266,103,1.1699018754805988,2.063027796074677,1.5774248491797818,2.785185729113184,8
267,103,1.2541165691608864,2.1558261187430623,1.672711411654757,2.948476415608089,8
268,103,1.3878875194336147,2.444374643204876,1.865404992778935,3.310684905532852,8
269,103,1.4610492142277176,2.577294737975369,1.948867819859765,3.4378168229701496,8
270,103,1.226794001193386,2.1460159318242775,1.654653264293452,2.9241225103333597,8
263,104,1.2364706879675877,2.232729102535728,1.6505054418513805,2.9344467798586926,8
264,104,1.5295825802255871,2.7356069192261536,2.0438085497993916,3.611255206872501,8
265,104,1.5850439201536608,2.761157390858625,2.1127297898906314,3.7204134424000452,8
266,104,1.5549780655204022,2.6291012792893262,2.072578581909894,3.6266965726037106,8
267,104,1.5825322359112184,2.6327764324120655,2.09466665492269,3.678597712031944,8
268,104,1.6126865083816566,2.692507325415515,2.134349777050217,3.759638471264827,8
269,104,1.6025912133735636,2.6550605313223583,2.116347278337601,3.71842878859711,8
270,104,1.5298710307561407,2.5301288360880823,2.039169581104897,3.5764678711162285,8
271,104,1.4207792648809239,2.3626835198324248,1.9099811033215146,3.370133260745744,8
272,104,1.3088748983715546,2.1883707386682945,1.7645543692374566,3.1395186001255904,8
273,104,1.1188108406709714,1.9054088469038513,1.529220028271803,2.7348500805131573,8
392,104,0.9517942133732905,1.6384323657295932,1.3202383179511579,2.3930260262160683,8
393,104,0.9655327831781678,1.6643522790697016,1.3340027884142163,2.4181867446058534,8
400,104,1.3309985957749026,2.3250859513566695,1.837998107173589,3.344951398557574,8
401,104,1.205108654899953,2.0614870310078,1.67053981395082,3.028862180804339,8
402,104,1.1871256804414374,1.9830106041744027,1.6645445575586997,3.0525627368234205,8
403,104,1.2001690533817042,1.9697576014055136,1.7059192138063495,3.137340141116186,8
404,104,1.2018530175927271,1.9415432559618337,1.7103834912155007,3.164401025805702,8
405,104,1.1895929241420757,1.9279486557788499,1.7094443309779404,3.1648733812249423,8
406,104,1.155802512524989,1.8997453405917746,1.6388255782630001,3.0357614018560923,8
407,104,1.0939390218299598,1.8378354483703563,1.5425369692110744,2.826062357067963,8
408,104,1.0497477566979467,1.7971112132944826,1.4702511109748695,2.683347776556217,8
409,104,1.0091735097081782,1.7475041660216521,1.4084087508841416,2.5603182411636554,8
262,105,1.2544745890773812,2.2428828341297304,1.6657281518844844,2.963218547374878,8
263,105,1.6160096952024492,2.8976170042841076,2.1551625467289224,3.812071669429731,8
266,105,1.7416458541464697,2.970403340501469,2.3223699382397065,4.068263149048786,8
267,105,1.7432214424170245,2.9455536282925165,2.321618910370118,4.083575048996194,8
268,105,1.7279877822622942,2.900990049402756,2.29716268109104,4.053549099742464,8
269,105,1.6867725466792192,2.789400525366627,2.239032496911608,3.947771343820137,8
270,105,1.6272963136866425,2.6814527957784016,2.1674167880315864,3.8078668433056,8
271,105,1.54926435462864,2.5583935873572217,2.069726587241713,3.647577190532238,8
272,105,1.4706933267516908,2.4332318371501045,1.9629595051712028,3.4787617073740695,8
273,105,1.316128415446411,2.2019012170803847,1.7774475925212665,3.148532955408646,8
274,105,1.1451087004215805,1.9290766554597725,1.570773664989251,2.807806015039336,8
391,105,1.1274607281753126,1.7887202475834147,1.5876457737017973,2.9263201851397733,8
392,105,1.1407637553712047,1.7942227745814643,1.605980205873686,2.9697654361020414,8
393,105,1.1508286000908448,1.8472798354341662,1.6115328944047072,2.9688717028573928,8
394,105,1.1451405646152757,1.9254418513794398,1.589630758848782,2.899979871938679,8
395,105,1.1267594286371982,1.9056798385881497,1.5380699242575893,2.7832023057213853,8
398,105,1.5170471386600313,2.4496742013754527,2.148748491759679,3.9709050192733315,8
399,105,1.4887436391353142,2.376644488581686,2.106046124887203,3.888370922509943,8
400,105,1.4012094353615696,2.2126214993902558,1.973736833064756,3.6550424268960375,8
401,105,1.3105839622036157,2.0470058675151406,1.8445863742134598,3.4155405609953493,8
402,105,1.2798130697858774,1.9273366174322695,1.8165081505534508,3.3892278843444488,8
403,105,1.286050581618757,1.860595452364507,1.8448959938276834,3.4627757306622238,8
404,105,1.2890615140713713,1.813223166449076,1.854473387019489,3.5001223235281564,8
405,105,1.279727450389229,1.803885225338772,1.8567556104246763,3.5107240960173294,8
406,105,1.2574113912207001,1.8049333214651726,1.8105326582264893,3.419927286,8
407,105,1.2137174137331992,1.7940214866368838,1.7406453185271746,3.255796153453573,8
408,105,1.1843403583777457,1.7920943335193817,1.7023102687872496,3.176425368963735,8
409,105,1.152884587874264,1.7773133585090315,1.6584302857679847,3.0825798813064083,8
410,105,1.1017488227650523,1.741281071504547,1.5789894408269645,2.924801438321471,8
411,105,1.0507985811342042,1.721131637590859,1.5002215785179929,2.752187984843586,8
412,105,0.992677133650951,1.6855094625151286,1.3959227705221937,2.545948377512089,8
260,106,1.015522858996216,1.8474431561656954,1.3550235665675092,2.4164970695853643,8
261,106,1.3793295309108524,2.499827703637538,1.8352465493328753,3.2645373053828406,8
269,106,1.76743526940342,2.936921297493117,2.351762992147788,4.150595213139021,8
270,106,1.7038089732604547,2.811139031909248,2.268652978346783,3.9898430322831575,8
271,106,1.6530454805983907,2.731437881104067,2.2077643152014437,3.88757466460032,8
