x,y,1140,1200,1245,1310,label
395,2,0.48792373109028364,1.6077251084703708,1.0148412926548271,1.420599064245135,3
396,2,0.5303142301044994,1.9167113467158128,1.2234170865502487,1.6685953987154516,3
397,2,0.578795722272485,2.2090469468311946,1.4239223123670495,1.9213037582175927,3
398,2,0.6166265483603276,2.4069160358797097,1.5538801145311607,2.0953432269811385,3
399,2,0.5982148369051178,2.3263639115773445,1.5043643777035174,2.026908994453629,3
400,2,0.541474281155034,2.022533123641526,1.2981357160565152,1.7605115005248397,3
401,2,0.4799749335325768,1.674052065467824,1.0603548846968927,1.4542600815530677,3
394,3,0.4890736098144432,1.6269647014715174,1.0248464993565594,1.4352192449479506,3
395,3,0.5330062853663403,1.934963397263012,1.236217270966591,1.6959564079801772,3
396,3,0.5740429184830717,2.24533673417607,1.4455673951897383,1.9422303671295074,3
397,3,0.621744149047679,2.548623146820396,1.657012327805529,2.196297579799724,3
398,3,0.6726990344361007,2.827957599824954,1.848636298817002,2.453507241849698,3
399,3,0.6682193398368332,2.8013816355073433,1.8367443895063453,2.4489593820240634,3
400,3,0.6148908556799245,2.5181796026402306,1.6444342513681716,2.1943939319282757,3
401,3,0.5494983273149397,2.171776133207397,1.404228640559034,1.8767219367309596,3
402,3,0.4999205119707596,1.8287027981972888,1.1662271634414172,1.5927673952429826,3
403,3,0.4586442075950675,1.5268123479286524,0.9678451046960874,1.3444979772416779,3
393,4,0.4928451228850695,1.6496006911782084,1.0379065895895194,1.455215505672359,3
394,4,0.5305634475007375,1.937122924523374,1.2369529269182458,1.6994339378898378,3
395,4,0.5645320769254318,2.1726108690858954,1.3960622356412318,1.8936296721821944,3
396,4,0.5855972585905779,2.376540358821789,1.5310455895837272,2.042324917490453,3
397,4,0.6240975804355844,2.6253602151037607,1.711965612905847,2.250763170823955,3
398,4,0.6651966985897044,2.853627948027575,1.871431234986656,2.4668394911042673,3
399,4,0.6543903166940042,2.7902676700051283,1.8274995547528143,2.42605557908178,3
400,4,0.6122472845934954,2.583378464564861,1.6855731244301337,2.238838332557795,3
401,4,0.5780834902386438,2.408728700128403,1.5684959144780946,2.0805977134828004,3
402,4,0.5551613473481812,2.208889778188244,1.4263337020755098,1.9208547422834041,3
403,4,0.5226169273171374,1.954965272751728,1.2524674520183838,1.7046859455007444,3
404,4,0.47989837491134085,1.6767486396427662,1.06792930364246,1.4716397743850398,3
405,4,0.45224811213888005,1.4693691394396349,0.9284374042122302,1.3090042196769718,3
392,5,0.4894485081104753,1.6485254698772418,1.0375864211374046,1.4582866727757084,3
393,5,0.5115032412598726,1.882461128568535,1.2009671415005714,1.6371356744680845,3
394,5,0.547137525724812,2.14236336613758,1.3771364425585686,1.8622139289565138,3
395,5,0.5697253571299452,2.2827226951246855,1.4682077231082502,1.964099544095056,3
396,5,0.5878188984592587,2.4300119064480636,1.5700977351714929,2.077603814446298,3
397,5,0.6168390959282523,2.6035330139795745,1.7000348241598255,2.2403800887975813,3
398,5,0.6412156998724444,2.6918754094129147,1.755688600329257,2.340505122503494,3
399,5,0.6192121557185417,2.5719474882880564,1.6734678668890381,2.23610125896718,3
400,5,0.5852393736529519,2.405476202915866,1.55687365605081,2.0783185574378336,3
401,5,0.5682191951795357,2.3243295687267946,1.4996611034123217,2.0041895346378964,3
402,5,0.5663148498372322,2.289972635066656,1.4732913496995925,1.9809347552457877,3
403,5,0.5592878276027272,2.2299652822972296,1.4346943912150825,1.9324480811764038,3
404,5,0.5360932933656533,2.0582574354984113,1.319133291629496,1.7890684901944267,3
405,5,0.5159213707679674,1.8686953425220048,1.1955639812905232,1.6422933040244119,3
406,5,0.501658027364871,1.671124082115903,1.0554183281569152,1.4850105013981705,3
407,5,0.48560754879768503,1.512544587558888,0.9526676925953259,1.360072670678922,3
391,6,0.5219349192611106,1.9507680464543535,1.2549894360021212,1.6963277500266145,3
392,6,0.5122489029478665,2.0475409704174097,1.3260373723743413,1.7659220333404322,3
393,6,0.5135174376450223,2.1141169411840037,1.371517133002553,1.8068143257303795,3
394,6,0.5319368199945281,2.2008333972616128,1.4271773394858334,1.8883346521830304,3
395,6,0.5544600796372329,2.2929984042175513,1.4847316926187537,1.969664859186874,3
396,6,0.5726868544288187,2.3702907503776696,1.5321640932982148,2.03690072071595,3
397,6,0.5864968523450579,2.3885453835716044,1.544744617993306,2.0654444190893675,3
398,6,0.5786621036130538,2.3128471005292606,1.487669498360732,2.005232210232446,3
399,6,0.5550622519821059,2.196501705530698,1.4143110362945226,1.9030720305781295,3
400,6,0.5377074924133214,2.1136327533733734,1.357634662585602,1.8317274193088988,3
401,6,0.5433185333351812,2.1108835054562762,1.3510981592642288,1.8270357756522406,3
402,6,0.55519090220465,2.1619500806171295,1.3793766943021675,1.8749121059281637,3
403,6,0.5627403396652105,2.2068480114711733,1.4160797129266962,1.9159540833644058,3
404,6,0.5689404408113413,2.2248206196489253,1.4274089735921347,1.937073602291533,3
405,6,0.5815206430674373,2.2740689729492436,1.465902284477948,1.9948021208308564,3
406,6,0.576618486986398,2.2367985509349766,1.4393089336802065,1.9625935984026173,3
407,6,0.5538947884314995,2.085773967799363,1.3436045523902649,1.8291185086697495,3
408,6,0.5437917159123333,1.9205970723481114,1.2269072300090085,1.6937713051297447,3
409,6,0.5511114510304173,1.787153642023989,1.13612284228044,1.608238837080523,3
390,7,0.5246872839280738,1.9598574909915487,1.262755835919699,1.7021114457403645,3
391,7,0.5173793612114574,2.099520010820229,1.3685935642250875,1.8063145851052806,3
392,7,0.49611930466477394,2.105250066586824,1.3748123988274674,1.7997599573744245,3
393,7,0.4944399731944723,2.109952155893934,1.374453067697186,1.7912518981681205,3
