x,y,1140,1200,1245,1310,label
210,78,1.053465750724956,2.341126524386725,1.3740239387234403,2.337777140093222,2
211,78,1.1729753433308818,2.611340554053709,1.5296755531974737,2.6268093435604656,2
212,78,1.3044548704542167,2.9004913487384747,1.692616926071991,2.900733694429731,2
213,79,1.0937156290990095,2.461811524558944,1.4406959080697173,2.4704630608360945,2
214,79,1.1946562030505985,2.6628357819065127,1.565756249211436,2.6849772198830535,2
215,79,1.2822237957961873,2.8504569837595133,1.673378285228044,2.872572448678571,2
218,80,1.046096804157826,2.3690311360725422,1.406204032400345,2.4248507580125422,2
219,80,1.0951065514110805,2.478806605929938,1.4628032997138496,2.517884560215113,2
220,80,1.1633390541678876,2.614197855233818,1.5363934322066977,2.634000904848741,2
221,80,1.226974043501599,2.753326626325472,1.6134268366195368,2.76712402768669,2
222,80,1.2930939564897959,2.889688018193352,1.6908601733698925,2.8973784543306076,2
223,80,1.3550216080274595,3.0026402991279113,1.7620483535801508,3.0029074227452495,2
201,81,1.0151199420374337,2.282584552031457,1.352820051984282,2.3338359516323726,2
210,81,0.9981795280904017,2.3123283719148433,1.37891164837343,2.389824702458231,2
211,81,1.0367148065167364,2.400798192930177,1.4333682293425294,2.4748695893252024,2
212,81,1.0555463907183655,2.4390289493584425,1.4494990946129385,2.4944389825089552,2
213,81,1.0638861009514036,2.4634450550482883,1.4652102982077488,2.5287772978145804,2
214,81,1.0805423581526319,2.4971229741127634,1.4921289827389017,2.5911291885559473,2
215,81,1.0877102804372927,2.509327132343486,1.5062799014592891,2.6228831938110666,2
216,81,1.0849457071605668,2.523499053827018,1.507682790763348,2.637762647543887,2
217,81,1.0768726880221462,2.4972987779752343,1.495722973705941,2.606731746982157,2
218,81,1.0620512687535435,2.4526392929631355,1.4687289409443085,2.5502717060888753,2
219,81,1.0472364245555053,2.4255394602997655,1.449456741785895,2.5236714409085725,2
220,81,1.0536216633736473,2.4157200707664286,1.4435175883183828,2.4929923503950473,2
221,81,1.0714226259138886,2.447044498784126,1.4531204949528271,2.5102138755001504,2
222,81,1.1044441192389245,2.5208510875925274,1.4900293813659005,2.5718883284112883,2
223,81,1.1465311599367651,2.581881361358782,1.524577168464033,2.617765032054343,2
224,81,1.1855735872575408,2.665736404923903,1.5692305932572352,2.6955429201059222,2
225,81,1.225769959142545,2.7446176013357872,1.603087057731108,2.7557302100511403,2
226,81,1.2801384679653667,2.8565982555680742,1.6686063081090536,2.8520862869705037,2
227,81,1.323590180095469,2.965372714809684,1.7388024850815416,2.95447924331238,2
