x,y,1140,1200,1245,1310,label
202,27,0.5757517078297709,1.2848328648864131,0.803665318953002,1.370096014880923,5
203,27,0.5939851456881827,1.3326570315162152,0.8293847605677837,1.411793834195808,5
204,27,0.5830083066427065,1.2985467726358821,0.812403442355748,1.3764170061692154,5
201,28,0.6761070457739272,1.4928060991901346,0.9494513834449604,1.6102781853683044,5
202,28,0.7789915974366265,1.7456074320046573,1.112733426607188,1.8968980803486235,5
203,28,0.8118795426340637,1.8257339010899134,1.161609956890129,1.9774993105776828,5
204,28,0.793551716951329,1.7772444379476695,1.1373975343141747,1.9295822745193212,5
266,28,0.659984845922671,1.446493116158523,0.8940536559129294,1.4970966992637826,5
267,28,0.6944659337660388,1.5314942604422164,0.9598004099539059,1.6213155001228345,5
201,29,0.8417388883592716,1.874682712185425,1.2144695404331047,2.048823037972319,5
202,29,0.961987728764856,2.1594554836012074,1.3954161034924548,2.362926707085483,5
203,29,1.0041939130302244,2.261185948848987,1.4598502422089794,2.4711737061495445,5
204,29,1.0022464608646366,2.2515943489061203,1.462085656129765,2.471255085752334,5
265,29,0.7781020788692026,1.7017095008994283,1.047616551212713,1.7681803511182008,5
266,29,0.9088295324400603,2.0131045617814487,1.26865648460473,2.134556870724667,5
267,29,1.0029264627347096,2.2243572408722345,1.4088718172139585,2.3785570023010796,5
268,29,1.0300042591578575,2.2982001117908015,1.4537514764230355,2.468602648679758,5
269,29,1.0438040963319482,2.3210947136780917,1.4766772813187672,2.5022628913382943,5
270,29,1.0243218999463015,2.287118029390456,1.4670506981546907,2.471468532087469,5
271,29,0.9723366475272405,2.1784157073452435,1.3971564146793127,2.362438618466097,5
200,30,0.7964489396309876,1.777708661121208,1.1541038241922719,1.9410478043073105,5
201,30,0.9556688505120776,2.133156628864666,1.391731532232933,2.342339739781458,5
202,30,1.0468659373623606,2.343908687311406,1.5296609860133674,2.5697095898105045,5
203,30,1.085488133525269,2.4344723439034786,1.590013774966289,2.672143685021795,5
204,30,1.1037273234885079,2.467979094915997,1.613087553278038,2.71369899846909,5
265,30,1.0337166750328781,2.2704904295662565,1.4228189446366883,2.410239847011969,5
266,30,1.2257230338825742,2.7247358950882,1.7208186978940376,2.8955001752247314,5
267,30,1.2946196274053992,2.8676411810060847,1.8123167224016554,3.040121560711633,5
268,30,1.3058913041318039,2.903944147748589,1.8295478313467883,3.088030416364021,5
269,30,1.3382750415237248,2.9634778173369183,1.8767731065504163,3.159700623814764,5
270,30,1.3242352058843665,2.937448481343792,1.8701362891362883,3.134995301613095,5
271,30,1.2641601207334205,2.8092603914307777,1.7952921548575929,3.012736814483838,5
272,30,1.2083449222520073,2.6885641831547953,1.7121062869725818,2.886953400919397,5
273,30,1.1177661165098303,2.486793123329521,1.587191432748803,2.676217296522792,5
274,30,1.0164637097409623,2.2665023780575666,1.459890694492299,2.4632689910154384,5
275,30,0.934046036141411,2.08691827990601,1.3532032339578162,2.2842248072789766,5
199,31,0.7878115009965185,1.7564573683346751,1.164230472303804,1.9598429760925447,5
200,31,0.9336561720686558,2.0929669871215553,1.3904829298137364,2.325122269241006,5
201,31,1.0242180623265398,2.2868770146156616,1.5215355349834427,2.5377184212451946,5
202,31,1.0780596486169598,2.413506998983259,1.6076349963393357,2.677575554423768,5
203,31,1.0990511858885927,2.4597846788874076,1.6361763835275867,2.7202437162012902,5
204,31,1.1189313956574154,2.4888537932956782,1.6487080118563209,2.742277068796614,5
264,31,1.1666397361024976,2.5701555411746706,1.620975434754372,2.736405324036087,5
265,31,1.313322874737344,2.9100001763374754,1.848554776591968,3.107543432084389,5
266,31,1.3695267851714152,3.0302639769481123,1.9482152624419138,3.2422189108709727,5
267,31,1.4134227040027592,3.112454339255324,2.0060193014924574,3.3370688877915136,5
268,31,1.4578757838718723,3.2267024027266693,2.0678070150226597,3.4561131987319484,5
269,31,1.4947515305033356,3.298614397893666,2.1241368141129753,3.540482303673571,5
270,31,1.490800519979331,3.297072478106896,2.128008637369662,3.538666213090965,5
271,31,1.4712161590764237,3.265043156804128,2.0964160108226753,3.503951051103887,5
272,31,1.4690089585392754,3.254788458704431,2.0858605723885657,3.489832547072202,5
273,31,1.432689801965797,3.176249768973506,2.041425883996711,3.4015526865083734,5
274,31,1.4196953389340488,3.1414091566799764,2.0183081791100537,3.368063899954144,5
275,31,1.415463611516686,3.136368329538742,2.0102519435612236,3.3574656405446732,5
276,31,1.3979949108711933,3.1042160065482824,1.9800879013518484,3.326952194155158,5
277,31,1.3764770810015448,3.054933016881495,1.9569108761960314,3.2809039647775027,5
278,31,1.3468566955078307,2.98777878699109,1.9173240226842605,3.2051006872861416,5
279,31,1.311672681847803,2.9138707632462784,1.8659345744222766,3.127855694269435,5
280,31,1.2903495725511782,2.8759497375426384,1.840512090071884,3.0884972982586576,5
281,31,1.270274472461594,2.823971005307076,1.8097686390985979,3.0396621859189663,5
282,31,1.238802725264291,2.7560316313946913,1.7637141801773906,2.981467941683327,5
283,31,1.222021384399103,2.723274413483309,1.74270315086711,2.945554844640726,5
284,31,1.1993315403989333,2.671259984704403,1.7101890675938087,2.889008131835613,5
285,31,1.159885613244631,2.586288240134059,1.6558929182514368,2.7942724168092576,5
286,31,1.1234981510748845,2.491524209484378,1.608232390804482,2.7098537440008235,5
287,31,1.112917385075012,2.482610413438648,1.5980000389233218,2.700585955541681,5
288,31,1.1514790858752209,2.5741709555827006,1.6456205369634807,2.8048664353428356,5
289,31,1.1639104770756137,2.602539788117646,1.6593475207317077,2.8227467452818975,5
290,31,1.1751407244171792,2.635073904054467,1.6718916597945004,2.8409523434672654,5
291,31,1.2044293318236867,2.691476013372006,1.7102540111938285,2.8889980440964997,5
292,31,1.2157478963082797,2.700670764232262,1.7040365423651125,2.894755005508214,5
293,31,1.2017253955486429,2.6636316379852856,1.6521234846476098,2.7992222839709995,5
294,31,1.2811287662635615,2.84554038260029,1.7310404561358144,2.934792019364335,5
199,32,0.8741764332066198,1.9586645915375245,1.3099860290506966,2.1917449148629826,5
200,32,0.9704889631932383,2.1731188434311415,1.4552456711172308,2.418185425202023,5
201,32,1.040181987190191,2.3193082524710027,1.5571123033582517,2.5867347382323183,5
202,32,1.0946260336161733,2.448549839872103,1.6415005963130824,2.737111327373823,5
203,32,1.1181279390529166,2.501071136482711,1.671785408645801,2.7849580696391794,5
204,32,1.128217630912767,2.5117402990117528,1.6729301989159713,2.780083315456847,5
263,32,1.1175551751873647,2.458231074197718,1.5489253357931778,2.6085988154812694,5
264,32,1.3029874068955136,2.8732675821120646,1.8280330779228373,3.065035540943678,5
265,32,1.3682174663580406,3.027339786248144,1.9398504039870434,3.2431080573819093,5
266,32,1.4020126044353045,3.102173735828258,2.004156461992912,3.338300471649505,5
267,32,1.440524766015535,3.1797774339971294,2.053730359591008,3.428720390386121,5
268,32,1.4663549761346186,3.2531699765600757,2.095077486077631,3.505632484212713,5
269,32,1.496087225696582,3.3082118239972886,2.1378163519636586,3.562508179656637,5
270,32,1.4974471001828775,3.314547692259647,2.1487367607433496,3.57230963697785,5
271,32,1.4874986495290294,3.297162126174698,2.1340652919824925,3.5626556343138174,5
272,32,1.5022606058303425,3.3291278632974888,2.1420561611206415,3.581634455477676,5
273,32,1.509999772243351,3.344089465839701,2.146650719110717,3.583909078519616,5
274,32,1.5103461537964213,3.3382029344709805,2.147774089834168,3.5763224457481515,5
275,32,1.4977997406080383,3.3139991328830116,2.1378522864754417,3.5548445657360546,5
276,32,1.490047216708409,3.296950482728753,2.118523563498862,3.5384618908056154,5
277,32,1.4900572116834017,3.2911106287823144,2.118573809711289,3.5352928391117886,5
278,32,1.4943388579407804,3.299308426512882,2.1248971533658163,3.539258045147927,5
279,32,1.4797565168650746,3.2777498133081657,2.105989163940929,3.506062017638654,5
