x,y,1140,1200,1245,1310,label
450,13,0.9559681906808116,2.064211072984008,1.2422782995378057,2.133358321842552,1
451,13,0.8868718184764492,1.8970956641496382,1.1353997709645345,1.934451288123203,1
452,13,0.8698429617205118,1.8672412469846278,1.1155821040248817,1.8999817814245068,1
453,13,0.9118495906563325,1.9890414742536788,1.1988717612930664,2.0598504061724157,1
454,13,0.922029934890963,1.998671749110909,1.1982737373729837,2.045808333673902,1
455,13,0.9476919097278198,2.048467401969565,1.2250332423286123,2.0830528886114767,1
443,14,0.8044087512837953,1.7164331714848176,1.020597948814549,1.7043060475353324,1
444,14,0.811922990708291,1.731912003132089,1.0350552005196132,1.7399293861445986,1
445,14,0.8495037872265175,1.8003789175350786,1.0803193835942269,1.8346357241169284,1
446,14,0.9378677184150804,1.9846378833157223,1.2066007764528242,2.046639735763774,1
447,14,1.0352075032084656,2.19233024831826,1.3403970316112634,2.2968985256712378,1
448,14,1.1095187804415227,2.3638252517954665,1.4420484650242937,2.4609687953571715,1
449,14,1.161081907434022,2.4963155764444127,1.5166604332161813,2.589810789015718,1
450,14,1.2077707384427658,2.603675605491953,1.5821211260132826,2.7172902633718365,1
451,14,1.209922465358713,2.610689595992801,1.583109187944177,2.7310455347474716,1
452,14,1.1728097264159338,2.537092510643995,1.5334142019963304,2.6476349798412877,1
453,14,1.1402090458190037,2.4817785096862197,1.5009689843180811,2.5874081956852404,1
454,14,1.127226812347941,2.4462923063402773,1.4767497191301477,2.5378046279368287,1
455,14,1.1528551323414387,2.4929382521023875,1.5082386044095393,2.5928244912393685,1
456,14,1.153619753209482,2.500194612660506,1.509883292311071,2.610427931718437,1
442,15,0.9219442781556411,1.973699349643113,1.1927425448427416,2.03271660075579,1
443,15,0.9237649374041114,1.9714228597437164,1.201184408393655,2.0485469294362497,1
444,15,0.9513898588937758,2.0198767080622844,1.2357465515550592,2.1120722704867863,1
445,15,0.9858712517581619,2.0751941265510574,1.2719683633781798,2.1789842811314357,1
446,15,1.0219875553053828,2.146398823187853,1.3207540741741095,2.247424135217883,1
447,15,1.0844143637347934,2.282210649860407,1.402256660110228,2.3917103475047417,1
448,15,1.1421447674840146,2.421157556381811,1.4765582000994646,2.5118591932128305,1
449,15,1.194170206160461,2.548777212275828,1.546522865210763,2.6256647356144702,1
450,15,1.2685017859486234,2.7140925007844294,1.6526461399606192,2.8234882555203322,1
451,15,1.3122149980862376,2.81362616365354,1.713621161728853,2.948232671602803,1
452,15,1.3108373071946502,2.8253375068900075,1.7116711528392567,2.9577689566918113,1
453,15,1.2441575584171347,2.6743553049356734,1.619456758437526,2.782649441404968,1
454,15,1.216690465301752,2.6098346918384845,1.5808684500477186,2.6997825083928304,1
455,15,1.2956126515363322,2.7923515218596324,1.6993925634637708,2.9245765556503653,1
456,15,1.3250622941869552,2.869681617962678,1.7448713893697363,3.0192247838425508,1
457,15,1.2138681674511356,2.6136501842015094,1.5717743025887392,2.7082595973072574,1
442,16,1.1297456183898726,2.4162711472591263,1.4734991772039672,2.537313246443442,1
443,16,1.1026702735310003,2.3405470673578077,1.4280713028852463,2.445951584679398,1
444,16,1.0958190542711546,2.3181315984412074,1.4212525874724204,2.43410780360107,1
445,16,1.090943067555479,2.2920534252613627,1.4035002066670526,2.411696625683535,1
446,16,1.0859764014494808,2.2735817027580087,1.3969807961419356,2.381703505217617,1
447,16,1.116315432357063,2.3441347596089073,1.440982299694706,2.45279711325814,1
448,16,1.1511924010671597,2.4395310593664954,1.488181461409358,2.5264709541316392,1
449,16,1.1789257612018373,2.516404809269819,1.5281695102415718,2.59449062014437,1
450,16,1.223713825603071,2.6002199664613377,1.5846499216200984,2.693554298954632,1
451,16,1.263658917073962,2.6772947291344638,1.6315050584693487,2.780278984689363,1
452,16,1.2907825098310715,2.7452116530551947,1.6709566893480943,2.857539307114973,1
453,16,1.2682850607569494,2.6821814277577274,1.6381568256610903,2.7951364388778526,1
454,16,1.2663017670319228,2.6660993172144964,1.6264559696549417,2.7559612103829427,1
455,16,1.3551851540779736,2.874294277091743,1.7562653730910318,2.989908343942027,1
456,16,1.462411818708215,3.13569904698196,1.914990265408349,3.2932420315051996,1
457,16,1.4641046995043252,3.1573435487769683,1.9176932169563055,3.3221390942757756,1
458,16,1.341130562414681,2.8847069991384426,1.73550514751811,2.9980630032729523,1
441,17,1.2420229781900534,2.6624472892821127,1.6145141077843157,2.774949749125967,1
442,17,1.2472676391585744,2.6656890821415504,1.6198998786104082,2.786598984380681,1
443,17,1.2088064099920983,2.5642190302413637,1.5610707774726706,2.662005984370883,1
444,17,1.1882571705724108,2.5103992257631953,1.540707493387681,2.625111052391238,1
445,17,1.174774181818331,2.4689593641282106,1.5129817146995814,2.586973223684856,1
446,17,1.1675173174651718,2.4501499270624096,1.5006011811604065,2.5568801745373357,1
447,17,1.1787526255615717,2.4730052988393365,1.5182168865250285,2.586622808897069,1
448,17,1.202956493655321,2.5358226928794085,1.5491526321719833,2.6256857648468777,1
449,17,1.2245743490635148,2.604183283463494,1.5852430096223968,2.690960220947042,1
450,17,1.2547887263497863,2.6573078841850095,1.6229901503678077,2.7526739086306096,1
451,17,1.3025497240586157,2.752865663894513,1.6773176598657473,2.850003940042359,1
452,17,1.3469183022171092,2.850349445674215,1.736768492766504,2.964693910629503,1
453,17,1.3656776358560045,2.876361863812613,1.7605761223850138,2.9962668006254667,1
454,17,1.3793664588263699,2.8945804812560745,1.771278011027331,3.00404850952115,1
455,17,1.4404307833676901,3.032609608636525,1.8539803716898688,3.1498982544890803,1
456,17,1.5453398387704271,3.2855369751790575,2.0072400153507,3.43123773624469,1
457,17,1.6174365967480109,3.4797452042122594,2.1153010049653846,3.6500391971560515,1
458,17,1.6017782158193332,3.4539522754212872,2.0872553223797903,3.6142861728131366,1
459,17,1.5166194048507662,3.2710586002916693,1.9749449377403443,3.4211623102582895,1
440,18,1.3189026644956328,2.8434270171026634,1.7243436581202911,2.9720913762724077,1
441,18,1.376689827697531,2.95363972717285,1.794064326980944,3.0829903923417863,1
442,18,1.3359410578668593,2.845749743525938,1.7311984852377555,2.961835187493724,1
443,18,1.2828610254640829,2.7173489371875874,1.6564448725948886,2.8143619245186877,1
444,18,1.2742693528289604,2.695543769686626,1.6471993813827077,2.8037620652340567,1
445,18,1.284409282443479,2.713509719376557,1.657127484152037,2.8306296577857273,1
446,18,1.2958435259357968,2.7294509492751184,1.6675093884476369,2.839501738969821,1
447,18,1.3159806486317498,2.769193945188999,1.693154621865873,2.890398915083099,1
448,18,1.3407685329213321,2.8211532543834803,1.7214634470331271,2.921831819387889,1
449,18,1.3608894638328164,2.8803928610496867,1.7544464160768194,2.980995176507326,1
450,18,1.3850914576937432,2.928834159352789,1.7848255421465387,3.0353522612959902,1
451,18,1.4259726703660889,3.019266877666016,1.8379435860908184,3.124092262951693,1
452,18,1.4734482914563913,3.1289386369193535,1.9030220381459158,3.2507762754621363,1
453,18,1.496411154508819,3.1591455108975475,1.9309649916974136,3.281399448444985,1
454,18,1.4978236936388036,3.152329805277048,1.9255242720706436,3.2661085393851264,1
455,18,1.5206974207408006,3.201085166207876,1.9536604303642895,3.320189546837639,1
